HUMAN PLAYER POSITION (X) metres,HUMAN PLAYER POSITION (Y) metres,INITITAL VELOCITY OF SHUTTELCOCK(m/s),INITIAL SHUTTELCOCK FIRING ANGLE (DEGREE),SHUTTELCOCK SLANT ANGLE TO SIDELINE(DEGREE),SHUTTLECOCK POSITIION IN AIR(X ) metres,SHUTTLECOCK POSITIION IN AIR(Y) metres,SHUTTLECOCK POSITIION IN AIR(Z) metres,SHOT_ID
4,2,70,70,16,7.010357837,2.863206219,7.168752748,615
4,2,70,70,16,7.169131356,2.908733793,7.248784964,615
4,2,70,70,16,7.325294955,2.953512985,7.29437049,615
4,2,70,70,16,7.47322127,2.995930173,7.306279779,615
4,2,70,70,16,7.617805963,3.037389166,7.282883773,615
4,2,70,70,16,7.757254741,3.07737546,7.228614285,615
4,2,70,70,16,7.889699407,3.115353357,7.139652795,615
4,2,70,70,16,8.020153415,3.152760442,7.018043394,615
4,2,70,70,16,8.143756559,3.188203073,6.861650254,615
4,2,70,70,16,8.261610598,3.221997175,6.677249153,615
4,2,70,70,16,8.373373859,3.254044774,6.455650165,615
4,2,70,70,16,8.479488518,3.284472663,6.20669792,615
4,2,70,70,16,8.584131216,3.314478474,5.925154918,615
4,2,70,70,16,8.681669148,3.342447026,5.613279855,615
4,2,70,70,16,8.772861563,3.36859603,5.269610286,615
4,2,70,70,16,8.860995063,3.393867905,4.89761603,615
4,2,70,70,16,8.94256348,3.417257272,4.495796836,615
4,2,70,70,16,9.020105843,3.439492186,4.061860219,615
4,2,70,70,16,9.090787893,3.459759938,3.600020517,615
4,2,70,70,16,9.157735957,3.478956987,3.11127807,615
4,2,70,70,16,9.220650262,3.496997373,2.58990973,615
4,2,70,70,16,9.276694169,3.513067705,2.040416133,615
4,2,70,70,16,9.325377695,3.527027482,1.463149262,615
4,2,70,70,16,9.373590098,3.540852166,0.861192732,615
4,2,70,70,16,9.412686229,3.552062801,0.230897321,615
4,2,70,70,17,4.235623598,2.072037363,2.238501905,617
4,2,70,70,17,4.469137247,2.14342965,2.83587718,617
4,2,70,70,17,4.696186421,2.212845549,3.394466061,617
4,2,70,70,17,4.916388828,2.280168181,3.914584958,617
4,2,70,70,17,5.131142053,2.345824831,4.39768562,617
4,2,70,70,17,5.342970794,2.410587376,4.840383403,617
4,2,70,70,17,5.548395097,2.473391888,5.246580134,617
4,2,70,70,17,5.749795257,2.534966096,5.615527715,617
4,2,70,70,17,5.945484097,2.594794179,5.945505516,617
4,2,70,70,17,6.136720638,2.653261057,6.238620564,617
4,2,70,70,17,6.321493435,2.70975177,6.497274471,617
4,2,70,70,17,6.502592178,2.765119212,6.720290863,617
4,2,70,70,17,6.677442627,2.818576359,6.901959657,617
4,2,70,70,17,6.847117182,2.870451076,7.054442242,617
4,2,70,70,17,7.011228292,2.920624878,7.167639913,617
4,2,70,70,17,7.168783953,2.968794477,7.248565541,617
4,2,70,70,17,7.322906809,3.015914563,7.293046351,617
4,2,70,70,17,7.473353364,3.061910691,7.30503246,617
4,2,70,70,17,7.617245181,3.105902834,7.280789351,617
4,2,70,70,17,7.756360134,3.148434543,7.228377574,617
4,2,70,70,17,7.889510143,3.189142587,7.137666755,617
4,2,70,70,17,8.01779551,3.228363359,7.015966123,617
4,2,70,70,17,8.141534782,3.266194251,6.861320547,617
4,2,70,70,17,8.259721371,3.302327518,6.677179046,617
4,2,70,70,17,8.373657732,3.337161359,6.455406834,617
4,2,70,70,17,8.482911351,3.370563542,6.208162225,617
4,2,70,70,17,8.583349474,3.401270558,5.926678662,617
4,2,70,70,17,8.680974765,3.431117605,5.612979209,617
4,2,70,70,17,8.773698247,3.459466018,5.269393857,617
4,2,70,70,17,8.860644362,3.486048113,4.899758804,617
4,2,70,70,17,8.941254704,3.510693168,4.497653298,617
4,2,70,70,17,9.017242211,3.53392488,4.062781029,617
4,2,70,70,17,9.090500714,3.556322252,3.600267885,617
4,2,70,70,17,9.158232919,3.577030065,3.109573286,617
4,2,70,70,17,9.219383996,3.595725826,2.590510515,617
4,2,70,70,17,9.276538656,3.613199759,2.039265495,617
4,2,70,70,17,9.328162861,3.628982863,1.466311618,617
4,2,70,70,17,9.372284352,3.642472156,0.861069403,617
4,2,70,70,17,9.413892781,3.655193129,0.230354116,617
4,2,70,70,18,4.237502609,2.077169276,2.239633622,619
4,2,70,70,18,4.46843209,2.152202812,2.836156832,619
4,2,70,70,18,4.694333205,2.225602534,3.394632668,619
4,2,70,70,18,4.918181295,2.298335188,3.91430806,619
4,2,70,70,18,5.133859087,2.36841315,4.396952822,619
4,2,70,70,18,5.343143046,2.43641363,4.839804708,619
4,2,70,70,18,5.548747554,2.503218585,5.246649985,619
4,2,70,70,18,5.750243104,2.568688458,5.615689882,619
4,2,70,70,18,5.945396316,2.63209758,5.94465763,619
4,2,70,70,18,6.135768112,2.693953126,6.239013799,619
4,2,70,70,18,6.321931094,2.754441146,6.494839453,619
4,2,70,70,18,6.499915253,2.812271705,6.717311588,619
4,2,70,70,18,6.675388045,2.869286271,6.902395877,619
4,2,70,70,18,6.846670842,2.924939425,7.053675651,619
4,2,70,70,18,7.010769625,2.978258352,7.168864135,619
4,2,70,70,18,7.17115354,3.030370245,7.250339311,619
4,2,70,70,18,7.32515485,3.080408304,7.292957032,619
4,2,70,70,18,7.473502269,3.128609302,7.307489218,619
4,2,70,70,18,7.61851484,3.175726743,7.28258516,619
4,2,70,70,18,7.755683192,3.220295442,7.227206854,619
4,2,70,70,18,7.889885434,3.263900394,7.138511738,619
4,2,70,70,18,8.018521151,3.305696672,7.016792683,619
4,2,70,70,18,8.14177004,3.345742663,6.862332949,619
4,2,70,70,18,8.259797863,3.384092228,6.674869671,619
4,2,70,70,18,8.373390899,3.421000842,6.457161346,619
4,2,70,70,18,8.479673921,3.45553429,6.206737862,619
4,2,70,70,18,8.582936588,3.489086364,5.927888702,619
4,2,70,70,18,8.682153335,3.521323839,5.614153213,619
4,2,70,70,18,8.773930425,3.551144024,5.271995619,619
4,2,70,70,18,8.861953371,3.579744412,4.90029225,619
4,2,70,70,18,8.941956006,3.605738844,4.49495182,619
4,2,70,70,18,9.018989284,3.630768474,4.060935975,619
4,2,70,70,18,9.090876885,3.654126171,3.599767035,619
4,2,70,70,18,9.157654536,3.675823545,3.109333345,619
4,2,70,70,18,9.219593834,3.695948843,2.590925069,619
4,2,70,70,18,9.278506522,3.715090736,2.03951948,619
4,2,70,70,18,9.325971652,3.730513091,1.466827941,619
4,2,70,70,18,9.370862475,3.745099004,0.861285528,619
4,2,70,70,18,9.414654071,3.759327756,0.228137396,619
4,2,70,70,19,4.237637135,2.081825027,2.237868093,621
4,2,70,70,19,4.470262394,2.161924328,2.835672205,621
4,2,70,70,19,4.695970489,2.239641858,3.394669572,621
4,2,70,70,19,4.917116448,2.315788518,3.915915735,621
4,2,70,70,19,5.13440855,2.390608189,4.397197213,621
4,2,70,70,19,5.34415322,2.46282907,4.8418941,621
4,2,70,70,19,5.54896395,2.53335106,5.246204106,621
4,2,70,70,19,5.74892773,2.602204111,5.614087462,621
4,2,70,70,19,5.946097404,2.670095075,5.944848455,621
4,2,70,70,19,6.137416871,2.73597165,6.237869746,621
4,2,70,70,19,6.320678515,2.799073694,6.496865242,621
4,2,70,70,19,6.501451796,2.861318927,6.717274763,621
4,2,70,70,19,6.676231319,2.921500343,6.905066693,621
4,2,70,70,19,6.845514263,2.979789135,7.051906142,621
4,2,70,70,19,7.011528014,3.036952253,7.168704138,621
4,2,70,70,19,7.171194216,3.091929736,7.249508092,621
4,2,70,70,19,7.324102194,3.144580175,7.294708552,621
4,2,70,70,19,7.471769685,3.195426169,7.307534746,621
4,2,70,70,19,7.617300054,3.245536294,7.283129852,621
4,2,70,70,19,7.756514115,3.29347154,7.226612291,621
4,2,70,70,19,7.891218865,3.339854105,7.138847021,621
4,2,70,70,19,8.018714215,3.383754274,7.016369928,621
4,2,70,70,19,8.140886239,3.425821476,6.863363741,621
4,2,70,70,19,8.258638538,3.466366844,6.674394752,621
4,2,70,70,19,8.373040196,3.505758493,6.456876948,621
4,2,70,70,19,8.482355004,3.543398601,6.208352126,621
4,2,70,70,19,8.582461849,3.577868151,5.924672602,621
4,2,70,70,19,8.682348024,3.61226172,5.613967795,621
4,2,70,70,19,8.773145938,3.643525949,5.26883299,621
4,2,70,70,19,8.860818958,3.67371419,4.897272797,621
4,2,70,70,19,8.941822941,3.701606099,4.494640361,621
4,2,70,70,19,9.018914659,3.728150906,4.063297054,621
4,2,70,70,19,9.08896204,3.752270153,3.599969246,621
4,2,70,70,19,9.158464686,3.776201833,3.109236313,621
4,2,70,70,19,9.219888819,3.797351859,2.587788875,621
4,2,70,70,19,9.274859337,3.816279726,2.041576729,621
4,2,70,70,19,9.326211949,3.833961848,1.464854992,621
4,2,70,70,19,9.372432583,3.849876889,0.86184111,621
4,2,70,70,19,9.413742633,3.86410108,0.232201871,621
4,2,70,70,20,4.237631285,2.086490714,2.238705375,623
4,2,70,70,20,4.471777976,2.171713141,2.835657336,623
4,2,70,70,20,4.693347139,2.252357721,3.396272495,623
4,2,70,70,20,4.917345816,2.333886572,3.915917645,623
4,2,70,70,20,5.132205525,2.41208911,4.396824441,623
4,2,70,70,20,5.342198215,2.488520199,4.842393597,623
4,2,70,70,20,5.550211333,2.564230782,5.245511589,623
4,2,70,70,20,5.752128852,2.637722749,5.614861892,623
4,2,70,70,20,5.944725445,2.707822176,5.94355518,623
4,2,70,70,20,6.13603288,2.777452388,6.239126744,623
4,2,70,70,20,6.321674803,2.845020522,6.496571677,623
4,2,70,70,20,6.501358469,2.910420028,6.716296926,623
4,2,70,70,20,6.675034195,2.973632823,6.903976774,623
4,2,70,70,20,6.846658775,3.036099061,7.05451556,623
4,2,70,70,20,7.01073963,3.095819608,7.169617342,623
4,2,70,70,20,7.170326759,3.153904573,7.249399772,623
4,2,70,70,20,7.323343417,3.209598082,7.29393955,623
4,2,70,70,20,7.474367083,3.264566201,7.305247848,623
4,2,70,70,20,7.616486224,3.316293338,7.283494114,623
4,2,70,70,20,7.755253355,3.366800443,7.228239168,623
4,2,70,70,20,7.890449029,3.416007644,7.139023718,623
4,2,70,70,20,8.017337096,3.462191124,7.016995785,623
4,2,70,70,20,8.139067272,3.506497285,6.860760028,623
4,2,70,70,20,8.259760208,3.550425921,6.675605896,623
4,2,70,70,20,8.372512448,3.59146438,6.457381359,623
4,2,70,70,20,8.480713439,3.63084632,6.206914743,623
4,2,70,70,20,8.582615401,3.667935601,5.927433999,623
4,2,70,70,20,8.680690902,3.703632164,5.612566763,623
4,2,70,70,20,8.774421774,3.737747412,5.270781029,623
4,2,70,70,20,8.85946483,3.768700553,4.896274767,623
4,2,70,70,20,8.941843722,3.798684017,4.49487651,623
4,2,70,70,20,9.020177189,3.827195067,4.06467514,623
4,2,70,70,20,9.089502024,3.852427244,3.601289384,623
4,2,70,70,20,9.158223458,3.8774398,3.109129489,623
4,2,70,70,20,9.219936729,3.899901594,2.586938879,623
4,2,70,70,20,9.275639168,3.920175624,2.040769361,623
4,2,70,70,20,9.326440537,3.93866581,1.465962617,623
4,2,70,70,20,9.371968017,3.955236458,0.860502691,623
4,2,70,70,20,9.413352917,3.97029933,0.229360039,623
4,2,70,70,21,4.238825784,2.091676629,2.240741542,625
4,2,70,70,21,4.468442008,2.179818039,2.835606127,625
4,2,70,70,21,4.695077444,2.266815232,3.393319509,625
4,2,70,70,21,4.915799053,2.35154232,3.916502348,625
4,2,70,70,21,5.133557926,2.43513212,4.396282772,625
4,2,70,70,21,5.344734819,2.516195334,4.841319415,625
4,2,70,70,21,5.550192129,2.595063006,5.247903971,625
4,2,70,70,21,5.749432316,2.671544148,5.615066972,625
4,2,70,70,21,5.946662679,2.747253791,5.944098853,625
4,2,70,70,21,6.134665494,2.81942131,6.239848972,625
4,2,70,70,21,6.320465195,2.890743133,6.498136607,625
4,2,70,70,21,6.502036134,2.960441686,6.717669531,625
4,2,70,70,21,6.675285683,3.026945957,6.903634003,625
4,2,70,70,21,6.844952739,3.092075038,7.053257597,625
4,2,70,70,21,7.009251046,3.155143249,7.168098049,625
4,2,70,70,21,7.171498053,3.21742404,7.247928878,625
4,2,70,70,21,7.326117479,3.276776876,7.29340729,625
4,2,70,70,21,7.473105072,3.333200127,7.304793005,625
4,2,70,70,21,7.617980322,3.388812525,7.283345623,625
4,2,70,70,21,7.756428845,3.441957934,7.227569212,625
4,2,70,70,21,7.892088034,3.494032617,7.139351679,625
4,2,70,70,21,8.017554181,3.542194559,7.017507813,625
4,2,70,70,21,8.142206898,3.590044254,6.861996656,625
4,2,70,70,21,8.261363036,3.63578401,6.675680539,625
4,2,70,70,21,8.373163226,3.678700082,6.45612234,625
4,2,70,70,21,8.483049853,3.720881606,6.206673498,625
4,2,70,70,21,8.583119066,3.759294578,5.925275564,625
4,2,70,70,21,8.680946001,3.79684682,5.612792868,625
4,2,70,70,21,8.772847624,3.832124548,5.27115972,625
4,2,70,70,21,8.861023059,3.865971926,4.899190102,625
4,2,70,70,21,8.944358381,3.897961359,4.495489419,625
4,2,70,70,21,9.02074848,3.927284771,4.061386573,625
4,2,70,70,21,9.089973973,3.953857947,3.599964062,625
4,2,70,70,21,9.157843181,3.979910496,3.11007899,625
4,2,70,70,21,9.220985008,4.004148372,2.589598048,625
4,2,70,70,21,9.2770293,4.02566176,2.042069537,625
4,2,70,70,21,9.324403768,4.043847115,1.465191965,625
4,2,70,70,21,9.374442603,4.063055224,0.861118932,625
4,2,70,70,21,9.41311815,4.077901375,0.231232217,625
4,2,70,70,22,4.236034288,2.095364043,2.236927932,627
4,2,70,70,22,4.469127766,2.189539921,2.834643002,627
4,2,70,70,22,4.695107302,2.28084158,3.396404546,627
4,2,70,70,22,4.916721695,2.370379607,3.914405709,627
4,2,70,70,22,5.133886517,2.45811989,4.396148687,627
4,2,70,70,22,5.342542004,2.542422179,4.840298763,627
4,2,70,70,22,5.551106165,2.62668757,5.243546197,627
4,2,70,70,22,5.750863291,2.707394688,5.614624039,627
4,2,70,70,22,5.947567119,2.786868192,5.943345567,627
4,2,70,70,22,6.136258626,2.86310451,6.238356863,627
4,2,70,70,22,6.321288484,2.937861425,6.495484351,627
4,2,70,70,22,6.502704039,3.011158067,6.719966905,627
4,2,70,70,22,6.674858816,3.080713112,6.902798163,627
4,2,70,70,22,6.846767592,3.150168766,7.053495978,627
4,2,70,70,22,7.01097015,3.216510906,7.169626783,627
4,2,70,70,22,7.170272551,3.280873254,7.248445537,627
4,2,70,70,22,7.32469931,3.343265714,7.295428066,627
4,2,70,70,22,7.473941465,3.403563459,7.305819895,627
4,2,70,70,22,7.618024107,3.461776625,7.282509276,627
4,2,70,70,22,7.758536356,3.518547258,7.2283093,627
4,2,70,70,22,7.889799588,3.571581047,7.139670059,627
4,2,70,70,22,8.018902217,3.623741895,7.016891059,627
4,2,70,70,22,8.141158583,3.673136673,6.861116804,627
4,2,70,70,22,8.259455259,3.720931632,6.674691219,627
4,2,70,70,22,8.373660378,3.767073496,6.454267963,627
4,2,70,70,22,8.482715702,3.811134706,6.207542539,627
4,2,70,70,22,8.582918156,3.851619126,5.92457658,627
4,2,70,70,22,8.682032478,3.891663912,5.612016256,627
4,2,70,70,22,8.775530862,3.92943971,5.269816347,627
4,2,70,70,22,8.86146898,3.964160964,4.897899698,627
4,2,70,70,22,8.940805184,3.996214871,4.493209029,627
4,2,70,70,22,9.018887114,4.027762019,4.060983829,627
4,2,70,70,22,9.090904907,4.056859096,3.60088785,627
4,2,70,70,22,9.155769912,4.083066259,3.106984834,627
4,2,70,70,22,9.21999196,4.10901365,2.590154051,627
4,2,70,70,22,9.276262278,4.131748334,2.041210798,627
4,2,70,70,22,9.325597958,4.151681243,1.466188274,627
4,2,70,70,22,9.371846681,4.17036694,0.860556795,627
4,2,70,70,22,9.414119645,4.187446326,0.230448325,627
4,2,70,70,23,4.237568538,2.100841861,2.237672085,629
4,2,70,70,23,4.469860879,2.19944411,2.83606193,629
4,2,70,70,23,4.696172303,2.29550761,3.396684418,629
4,2,70,70,23,4.913740432,2.387859802,3.915862344,629
4,2,70,70,23,5.132859048,2.480870136,4.396182974,629
4,2,70,70,23,5.340960678,2.569204037,4.840463706,629
4,2,70,70,23,5.54964479,2.657785188,5.246727949,629
4,2,70,70,23,5.749199188,2.742491004,5.614608578,629
4,2,70,70,23,5.945750496,2.825922084,5.943652068,629
4,2,70,70,23,6.13603746,2.906694108,6.23913868,629
4,2,70,70,23,6.321758832,2.985528154,6.496685715,629
4,2,70,70,23,6.502112499,3.062083743,6.718790704,629
4,2,70,70,23,6.675492453,3.135679167,6.902602297,629
4,2,70,70,23,6.847184749,3.208558223,7.053377535,629
4,2,70,70,23,7.012870066,3.278887468,7.168142721,629
4,2,70,70,23,7.170608296,3.345843374,7.248356641,629
4,2,70,70,23,7.324714978,3.411257779,7.29470274,629
4,2,70,70,23,7.473180847,3.474277802,7.306162817,629
4,2,70,70,23,7.61668234,3.535190572,7.28360402,629
4,2,70,70,23,7.756867139,3.594695488,7.227444444,629
4,2,70,70,23,7.890082957,3.651242248,7.137418961,629
4,2,70,70,23,8.018889574,3.705917413,7.017178497,629
4,2,70,70,23,8.141627624,3.758016625,6.861233024,629
4,2,70,70,23,8.26101626,3.808694094,6.675448677,629
4,2,70,70,23,8.372994938,3.856226222,6.456643277,629
4,2,70,70,23,8.480927173,3.902040738,6.207601663,629
4,2,70,70,23,8.583739965,3.945682179,5.925314884,629
4,2,70,70,23,8.681402567,3.987137494,5.61378047,629
4,2,70,70,23,8.772545099,4.025825204,5.268827575,629
4,2,70,70,23,8.860196274,4.06303092,4.898557733,629
4,2,70,70,23,8.941778827,4.097660659,4.494775896,629
4,2,70,70,23,9.01904287,4.1304573,4.063301638,629
4,2,70,70,23,9.089578638,4.160397957,3.600131869,629
4,2,70,70,23,9.156701595,4.188889962,3.1105229,629
4,2,70,70,23,9.217165942,4.214555554,2.589063089,629
4,2,70,70,23,9.275131888,4.239160638,2.040986506,629
4,2,70,70,23,9.326381643,4.260914869,1.463940587,629
4,2,70,70,23,9.372768785,4.280605042,0.86315323,629
4,2,70,70,23,9.412649999,4.297533613,0.231310066,629
4,2,70,70,24,4.236519842,2.105305419,2.238622911,631
4,2,70,70,24,4.469221227,2.20891075,2.835296952,631
4,2,70,70,24,4.696387676,2.310051769,3.396507842,631
4,2,70,70,24,4.915373475,2.407550529,3.915915671,631
4,2,70,70,24,5.132160802,2.504070466,4.397884261,631
4,2,70,70,24,5.341762593,2.597391195,4.840056613,631
4,2,70,70,24,5.548852977,2.689593775,5.245546696,631
4,2,70,70,24,5.751895842,2.779994282,5.614254956,631
4,2,70,70,24,5.944652322,2.865814997,5.945032389,631
4,2,70,70,24,6.136076237,2.951042415,6.237338601,631
4,2,70,70,24,6.32047743,3.033143116,6.496184955,631
4,2,70,70,24,6.500228363,3.113173387,6.718027112,631
4,2,70,70,24,6.674674597,3.190841854,6.904589391,631
4,2,70,70,24,6.845975465,3.267109915,7.055468761,631
4,2,70,70,24,7.012602441,3.341297024,7.168345433,631
4,2,70,70,24,7.169499327,3.411152019,7.248223409,631
4,2,70,70,24,7.32363643,3.479778278,7.294381768,631
4,2,70,70,24,7.472172463,3.545910781,7.304153974,631
4,2,70,70,24,7.619193645,3.611368828,7.283132458,631
4,2,70,70,24,7.756747722,3.672611849,7.227259134,631
4,2,70,70,24,7.889519317,3.731725572,7.138149428,631
4,2,70,70,24,8.016853706,3.788418494,7.015672538,631
4,2,70,70,24,8.141598459,3.843958437,6.862994491,631
4,2,70,70,24,8.260055546,3.89669893,6.674995613,631
4,2,70,70,24,8.37367457,3.947285379,6.456387271,631
4,2,70,70,24,8.478629818,3.994014466,6.207033052,631
4,2,70,70,24,8.581835555,4.039964621,5.92502032,631
4,2,70,70,24,8.681551455,4.084361,5.61326428,631
4,2,70,70,24,8.771937035,4.124603253,5.271511065,631
4,2,70,70,24,8.860528043,4.164046511,4.898872497,631
4,2,70,70,24,8.942490885,4.200538719,4.493204907,631
4,2,70,70,24,9.0182156,4.234253534,4.062320852,631
4,2,70,70,24,9.090759507,4.266552162,3.600792758,631
4,2,70,70,24,9.157546823,4.296287792,3.10943531,631
4,2,70,70,24,9.221467072,4.32474692,2.588506917,631
4,2,70,70,24,9.275733626,4.348907947,2.042357241,631
4,2,70,70,24,9.324404751,4.370577727,1.466724286,631
4,2,70,70,24,9.372504099,4.391992937,0.862987051,631
4,2,70,70,24,9.413604194,4.410291878,0.230277372,631
4,2,70,70,25,4.235895035,2.109999661,2.239867829,633
4,2,70,70,25,4.469163021,2.218774309,2.834336255,633
4,2,70,70,25,4.696147539,2.324618929,3.395623586,633
4,2,70,70,25,4.916731698,2.427479011,3.917931283,633
4,2,70,70,25,5.133801777,2.528700452,4.396928825,633
4,2,70,70,25,5.344185369,2.626803932,4.839897115,633
4,2,70,70,25,5.549586006,2.722583822,5.245206688,633
4,2,70,70,25,5.750618773,2.81632694,5.614414161,633
4,2,70,70,25,5.945022747,2.906979002,5.946113239,633
4,2,70,70,25,6.136089933,2.996075094,6.238398861,633
4,2,70,70,25,6.319888489,3.081781768,6.495244864,633
4,2,70,70,25,6.503554738,3.167426747,6.715975575,633
4,2,70,70,25,6.67462179,3.247196623,6.904694576,633
4,2,70,70,25,6.846424928,3.327309742,7.053295075,633
4,2,70,70,25,7.011150179,3.404122388,7.167978644,633
4,2,70,70,25,7.170499334,3.47842812,7.247344026,633
4,2,70,70,25,7.323574614,3.549808295,7.295285453,633
4,2,70,70,25,7.475116926,3.620473635,7.304414727,633
4,2,70,70,25,7.618439583,3.687306088,7.283100217,633
4,2,70,70,25,7.75781553,3.75229816,7.227079656,633
4,2,70,70,25,7.890924542,3.814367911,7.13876634,633
4,2,70,70,25,8.018279514,3.87375451,7.014861747,633
4,2,70,70,25,8.142400389,3.931633025,6.862816742,633
4,2,70,70,25,8.260389401,3.986652205,6.675292311,633
4,2,70,70,25,8.373117735,4.03921829,6.458660204,633
4,2,70,70,25,8.481171289,4.08960449,6.206982612,633
4,2,70,70,25,8.583912683,4.137513589,5.925981817,633
4,2,70,70,25,8.681472319,4.183006394,5.614657601,633
4,2,70,70,25,8.773711617,4.226018285,5.270260051,633
4,2,70,70,25,8.860810664,4.266633237,4.898173238,633
4,2,70,70,25,8.942758452,4.304846119,4.494128642,633
4,2,70,70,25,9.018889587,4.34034665,4.060274563,633
4,2,70,70,25,9.090609251,4.373790078,3.599782739,633
4,2,70,70,25,9.159442848,4.405887712,3.109305513,633
4,2,70,70,25,9.21813059,4.433254256,2.589816493,633
4,2,70,70,25,9.275373074,4.459946864,2.04101266,633
4,2,70,70,25,9.326075157,4.483589634,1.465581893,633
4,2,70,70,25,9.372738628,4.505349167,0.863517065,633
4,2,70,70,25,9.414230738,4.524697256,0.229395652,633
4,2,70,70,26,4.236907646,2.11554758,2.238171044,635
4,2,70,70,26,4.46919451,2.228841453,2.83477188,635
4,2,70,70,26,4.695083042,2.339014652,3.396982158,635
4,2,70,70,26,4.916070751,2.446797559,3.915215499,635
4,2,70,70,26,5.13200253,2.552114524,4.395879294,635
4,2,70,70,26,5.341943219,2.65450944,4.839555167,635
4,2,70,70,26,5.549276153,2.755632468,5.245109973,635
4,2,70,70,26,5.74989321,2.853479945,5.614837528,635
4,2,70,70,26,5.946447068,2.949345667,5.943661977,635
4,2,70,70,26,6.137399982,3.042479626,6.238658972,635
4,2,70,70,26,6.321517378,3.13227968,6.495890748,635
4,2,70,70,26,6.502742952,3.220669298,6.716799853,635
4,2,70,70,26,6.675673815,3.305013316,6.904122874,635
4,2,70,70,26,6.847958125,3.389041988,7.055922062,635
4,2,70,70,26,7.010609636,3.468372431,7.168817569,635
4,2,70,70,26,7.170861085,3.546532285,7.247254197,635
4,2,70,70,26,7.325804482,3.622103229,7.293177264,635
4,2,70,70,26,7.47575346,3.695238232,7.306274639,635
4,2,70,70,26,7.616915276,3.76408745,7.283800419,635
4,2,70,70,26,7.756877547,3.832351611,7.227971798,635
4,2,70,70,26,7.887978122,3.896293634,7.137517002,635
4,2,70,70,26,8.019538455,3.960459896,7.018285642,635
4,2,70,70,26,8.140821086,4.019613387,6.860696883,635
4,2,70,70,26,8.259126105,4.0773146,6.675174132,635
4,2,70,70,26,8.374121937,4.133401815,6.458148168,635
4,2,70,70,26,8.480499354,4.185285548,6.20670664,635
4,2,70,70,26,8.583391642,4.23546947,5.924476528,635
4,2,70,70,26,8.681349163,4.283246545,5.614096278,635
4,2,70,70,26,8.772954357,4.327925384,5.271179589,635
4,2,70,70,26,8.858805151,4.369797614,4.898389645,635
4,2,70,70,26,8.94317597,4.410948012,4.493899841,635
4,2,70,70,26,9.021840452,4.449315243,4.062855731,635
4,2,70,70,26,9.091183922,4.483136313,3.599357261,635
4,2,70,70,26,9.158068736,4.515758217,3.111139639,635
4,2,70,70,26,9.220203763,4.546063494,2.590134254,635
4,2,70,70,26,9.274845354,4.572713979,2.04266284,635
4,2,70,70,26,9.326891037,4.598098354,1.465040588,635
4,2,70,70,26,9.372095646,4.620146115,0.862037774,635
4,2,70,70,26,9.413837997,4.64050522,0.230694323,635
4,2,70,70,27,4.235824298,2.120158481,2.237705029,637
4,2,70,70,27,4.46562711,2.237248863,2.836211563,637
4,2,70,70,27,4.694448604,2.353839237,3.394273992,637
4,2,70,70,27,4.918644057,2.468072526,3.915538525,637
4,2,70,70,27,5.132007956,2.576786863,4.396672602,637
4,2,70,70,27,5.342887713,2.684235466,4.840860079,637
4,2,70,70,27,5.550381547,2.789958855,5.244863232,637
4,2,70,70,27,5.748635198,2.890974135,5.613466872,637
4,2,70,70,27,5.946394191,2.991737375,5.946145356,637
4,2,70,70,27,6.135325713,3.088002794,6.239193756,637
4,2,70,70,27,6.321413768,3.182819394,6.496733624,637
4,2,70,70,27,6.501435477,3.274545036,6.716579436,637
4,2,70,70,27,6.676854796,3.363925643,6.904500567,637
4,2,70,70,27,6.846135335,3.450178386,7.052859186,637
4,2,70,70,27,7.010644525,3.534000005,7.167958699,637
4,2,70,70,27,7.170283746,3.615340251,7.251283436,637
4,2,70,70,27,7.325376965,3.694364193,7.294165437,637
4,2,70,70,27,7.475175197,3.770690204,7.304534018,637
4,2,70,70,27,7.61691813,3.842911836,7.282755159,637
4,2,70,70,27,7.757647103,3.914616829,7.22806032,637
4,2,70,70,27,7.88982963,3.981967191,7.137142159,637
4,2,70,70,27,8.017558185,4.04704814,7.016719522,637
4,2,70,70,27,8.143105893,4.111017892,6.862551344,637
4,2,70,70,27,8.258400628,4.169763494,6.674859686,637
4,2,70,70,27,8.371974509,4.227632277,6.457781684,637
4,2,70,70,27,8.480456643,4.282906685,6.205613503,637
4,2,70,70,27,8.584298549,4.335816779,5.925781569,637
4,2,70,70,27,8.680571611,4.384870354,5.612685958,637
4,2,70,70,27,8.774729467,4.432846178,5.27053109,637
4,2,70,70,27,8.860899398,4.476751951,4.89773459,637
4,2,70,70,27,8.944226604,4.519209283,4.4940749,637
4,2,70,70,27,9.019070899,4.557344356,4.061446185,637
4,2,70,70,27,9.092295073,4.594653936,3.599184568,637
4,2,70,70,27,9.16028915,4.629298649,3.108708625,637
4,2,70,70,27,9.220432706,4.659943321,2.588907869,637
4,2,70,70,27,9.275893012,4.688201758,2.040658329,637
4,2,70,70,27,9.326458109,4.713965962,1.463839764,637
4,2,70,70,27,9.374344794,4.738365447,0.861384303,637
4,2,70,70,27,9.412121794,4.75761379,0.229051466,637
4,2,70,70,28,4.236127325,2.125551126,2.238817312,639
4,2,70,70,28,4.468945956,2.249342988,2.836640274,639
4,2,70,70,28,4.694871329,2.36946964,3.396153147,639
4,2,70,70,28,4.916390436,2.487253438,3.915702094,639
4,2,70,70,28,5.132888294,2.602367391,4.3979177,639
