SHOT_ID,HUMAN PLAYER POSITION (X) metres,HUMAN PLAYER POSITION (Y) metres,INITITAL VELOCITY OF SHUTTELCOCK(m/s),INITIAL SHUTTELCOCK FIRING ANGLE (DEGREE),SHUTTELCOCK SLANT ANGLE TO SIDELINE(DEGREE),SHUTTLECOCK POSITIION IN AIR(X ) metres,SHUTTLECOCK POSITIION IN AIR(Y) metres,SHUTTLECOCK POSITIION IN AIR(Z) metres
31200037,4,2,70,70,20,9.326440537,3.93866581,1.465962617
31200038,4,2,70,70,20,9.371968017,3.955236458,0.860502691
31200039,4,2,70,70,20,9.413352917,3.97029933,0.229360039
31300001,4,2,70,70,21,4.238825784,2.091676629,2.240741542
31300002,4,2,70,70,21,4.468442008,2.179818039,2.835606127
31300003,4,2,70,70,21,4.695077444,2.266815232,3.393319509
31300004,4,2,70,70,21,4.915799053,2.35154232,3.916502348
31300005,4,2,70,70,21,5.133557926,2.43513212,4.396282772
31300006,4,2,70,70,21,5.344734819,2.516195334,4.841319415
31300007,4,2,70,70,21,5.550192129,2.595063006,5.247903971
31300008,4,2,70,70,21,5.749432316,2.671544148,5.615066972
31300009,4,2,70,70,21,5.946662679,2.747253791,5.944098853
31300010,4,2,70,70,21,6.134665494,2.81942131,6.239848972
31300011,4,2,70,70,21,6.320465195,2.890743133,6.498136607
31300012,4,2,70,70,21,6.502036134,2.960441686,6.717669531
31300013,4,2,70,70,21,6.675285683,3.026945957,6.903634003
31300014,4,2,70,70,21,6.844952739,3.092075038,7.053257597
31300015,4,2,70,70,21,7.009251046,3.155143249,7.168098049
31300016,4,2,70,70,21,7.171498053,3.21742404,7.247928878
31300017,4,2,70,70,21,7.326117479,3.276776876,7.29340729
31300018,4,2,70,70,21,7.473105072,3.333200127,7.304793005
31300019,4,2,70,70,21,7.617980322,3.388812525,7.283345623
31300020,4,2,70,70,21,7.756428845,3.441957934,7.227569212
31300021,4,2,70,70,21,7.892088034,3.494032617,7.139351679
31300022,4,2,70,70,21,8.017554181,3.542194559,7.017507813
31300023,4,2,70,70,21,8.142206898,3.590044254,6.861996656
31300024,4,2,70,70,21,8.261363036,3.63578401,6.675680539
31300025,4,2,70,70,21,8.373163226,3.678700082,6.45612234
31300026,4,2,70,70,21,8.483049853,3.720881606,6.206673498
31300027,4,2,70,70,21,8.583119066,3.759294578,5.925275564
31300028,4,2,70,70,21,8.680946001,3.79684682,5.612792868
31300029,4,2,70,70,21,8.772847624,3.832124548,5.27115972
31300030,4,2,70,70,21,8.861023059,3.865971926,4.899190102
31300031,4,2,70,70,21,8.944358381,3.897961359,4.495489419
31300032,4,2,70,70,21,9.02074848,3.927284771,4.061386573
31300033,4,2,70,70,21,9.089973973,3.953857947,3.599964062
31300034,4,2,70,70,21,9.157843181,3.979910496,3.11007899
31300035,4,2,70,70,21,9.220985008,4.004148372,2.589598048
31300036,4,2,70,70,21,9.2770293,4.02566176,2.042069537
31300037,4,2,70,70,21,9.324403768,4.043847115,1.465191965
31300038,4,2,70,70,21,9.374442603,4.063055224,0.861118932
31300039,4,2,70,70,21,9.41311815,4.077901375,0.231232217
31400001,4,2,70,70,22,4.236034288,2.095364043,2.236927932
31400002,4,2,70,70,22,4.469127766,2.189539921,2.834643002
31400003,4,2,70,70,22,4.695107302,2.28084158,3.396404546
31400004,4,2,70,70,22,4.916721695,2.370379607,3.914405709
31400005,4,2,70,70,22,5.133886517,2.45811989,4.396148687
31400006,4,2,70,70,22,5.342542004,2.542422179,4.840298763
31400007,4,2,70,70,22,5.551106165,2.62668757,5.243546197
31400008,4,2,70,70,22,5.750863291,2.707394688,5.614624039
31400009,4,2,70,70,22,5.947567119,2.786868192,5.943345567
31400010,4,2,70,70,22,6.136258626,2.86310451,6.238356863
31400011,4,2,70,70,22,6.321288484,2.937861425,6.495484351
31400012,4,2,70,70,22,6.502704039,3.011158067,6.719966905
31400013,4,2,70,70,22,6.674858816,3.080713112,6.902798163
31400014,4,2,70,70,22,6.846767592,3.150168766,7.053495978
31400015,4,2,70,70,22,7.01097015,3.216510906,7.169626783
31400016,4,2,70,70,22,7.170272551,3.280873254,7.248445537
31400017,4,2,70,70,22,7.32469931,3.343265714,7.295428066
31400018,4,2,70,70,22,7.473941465,3.403563459,7.305819895
31400019,4,2,70,70,22,7.618024107,3.461776625,7.282509276
31400020,4,2,70,70,22,7.758536356,3.518547258,7.2283093
31400021,4,2,70,70,22,7.889799588,3.571581047,7.139670059
31400022,4,2,70,70,22,8.018902217,3.623741895,7.016891059
31400023,4,2,70,70,22,8.141158583,3.673136673,6.861116804
31400024,4,2,70,70,22,8.259455259,3.720931632,6.674691219
31400025,4,2,70,70,22,8.373660378,3.767073496,6.454267963
31400026,4,2,70,70,22,8.482715702,3.811134706,6.207542539
31400027,4,2,70,70,22,8.582918156,3.851619126,5.92457658
31400028,4,2,70,70,22,8.682032478,3.891663912,5.612016256
31400029,4,2,70,70,22,8.775530862,3.92943971,5.269816347
31400030,4,2,70,70,22,8.86146898,3.964160964,4.897899698
31400031,4,2,70,70,22,8.940805184,3.996214871,4.493209029
31400032,4,2,70,70,22,9.018887114,4.027762019,4.060983829
31400033,4,2,70,70,22,9.090904907,4.056859096,3.60088785
31400034,4,2,70,70,22,9.155769912,4.083066259,3.106984834
31400035,4,2,70,70,22,9.21999196,4.10901365,2.590154051
31400036,4,2,70,70,22,9.276262278,4.131748334,2.041210798
31400037,4,2,70,70,22,9.325597958,4.151681243,1.466188274
31400038,4,2,70,70,22,9.371846681,4.17036694,0.860556795
31400039,4,2,70,70,22,9.414119645,4.187446326,0.230448325
31500001,4,2,70,70,23,4.237568538,2.100841861,2.237672085
31500002,4,2,70,70,23,4.469860879,2.19944411,2.83606193
31500003,4,2,70,70,23,4.696172303,2.29550761,3.396684418
31500004,4,2,70,70,23,4.913740432,2.387859802,3.915862344
31500005,4,2,70,70,23,5.132859048,2.480870136,4.396182974
31500006,4,2,70,70,23,5.340960678,2.569204037,4.840463706
31500007,4,2,70,70,23,5.54964479,2.657785188,5.246727949
31500008,4,2,70,70,23,5.749199188,2.742491004,5.614608578
31500009,4,2,70,70,23,5.945750496,2.825922084,5.943652068
31500010,4,2,70,70,23,6.13603746,2.906694108,6.23913868
31500011,4,2,70,70,23,6.321758832,2.985528154,6.496685715
31500012,4,2,70,70,23,6.502112499,3.062083743,6.718790704
31500013,4,2,70,70,23,6.675492453,3.135679167,6.902602297
31500014,4,2,70,70,23,6.847184749,3.208558223,7.053377535
31500015,4,2,70,70,23,7.012870066,3.278887468,7.168142721
31500016,4,2,70,70,23,7.170608296,3.345843374,7.248356641
31500017,4,2,70,70,23,7.324714978,3.411257779,7.29470274
31500018,4,2,70,70,23,7.473180847,3.474277802,7.306162817
31500019,4,2,70,70,23,7.61668234,3.535190572,7.28360402
31500020,4,2,70,70,23,7.756867139,3.594695488,7.227444444
31500021,4,2,70,70,23,7.890082957,3.651242248,7.137418961
31500022,4,2,70,70,23,8.018889574,3.705917413,7.017178497
31500023,4,2,70,70,23,8.141627624,3.758016625,6.861233024
31500024,4,2,70,70,23,8.26101626,3.808694094,6.675448677
31500025,4,2,70,70,23,8.372994938,3.856226222,6.456643277
31500026,4,2,70,70,23,8.480927173,3.902040738,6.207601663
31500027,4,2,70,70,23,8.583739965,3.945682179,5.925314884
31500028,4,2,70,70,23,8.681402567,3.987137494,5.61378047
31500029,4,2,70,70,23,8.772545099,4.025825204,5.268827575
31500030,4,2,70,70,23,8.860196274,4.06303092,4.898557733
31500031,4,2,70,70,23,8.941778827,4.097660659,4.494775896
31500032,4,2,70,70,23,9.01904287,4.1304573,4.063301638
31500033,4,2,70,70,23,9.089578638,4.160397957,3.600131869
31500034,4,2,70,70,23,9.156701595,4.188889962,3.1105229
31500035,4,2,70,70,23,9.217165942,4.214555554,2.589063089
31500036,4,2,70,70,23,9.275131888,4.239160638,2.040986506
31500037,4,2,70,70,23,9.326381643,4.260914869,1.463940587
31500038,4,2,70,70,23,9.372768785,4.280605042,0.86315323
31500039,4,2,70,70,23,9.412649999,4.297533613,0.231310066
31600001,4,2,70,70,24,4.236519842,2.105305419,2.238622911
31600002,4,2,70,70,24,4.469221227,2.20891075,2.835296952
31600003,4,2,70,70,24,4.696387676,2.310051769,3.396507842
31600004,4,2,70,70,24,4.915373475,2.407550529,3.915915671
31600005,4,2,70,70,24,5.132160802,2.504070466,4.397884261
31600006,4,2,70,70,24,5.341762593,2.597391195,4.840056613
31600007,4,2,70,70,24,5.548852977,2.689593775,5.245546696
31600008,4,2,70,70,24,5.751895842,2.779994282,5.614254956
31600009,4,2,70,70,24,5.944652322,2.865814997,5.945032389
31600010,4,2,70,70,24,6.136076237,2.951042415,6.237338601
31600011,4,2,70,70,24,6.32047743,3.033143116,6.496184955
31600012,4,2,70,70,24,6.500228363,3.113173387,6.718027112
31600013,4,2,70,70,24,6.674674597,3.190841854,6.904589391
31600014,4,2,70,70,24,6.845975465,3.267109915,7.055468761
31600015,4,2,70,70,24,7.012602441,3.341297024,7.168345433
31600016,4,2,70,70,24,7.169499327,3.411152019,7.248223409
31600017,4,2,70,70,24,7.32363643,3.479778278,7.294381768
31600018,4,2,70,70,24,7.472172463,3.545910781,7.304153974
31600019,4,2,70,70,24,7.619193645,3.611368828,7.283132458
31600020,4,2,70,70,24,7.756747722,3.672611849,7.227259134
31600021,4,2,70,70,24,7.889519317,3.731725572,7.138149428
31600022,4,2,70,70,24,8.016853706,3.788418494,7.015672538
31600023,4,2,70,70,24,8.141598459,3.843958437,6.862994491
31600024,4,2,70,70,24,8.260055546,3.89669893,6.674995613
31600025,4,2,70,70,24,8.37367457,3.947285379,6.456387271
31600026,4,2,70,70,24,8.478629818,3.994014466,6.207033052
31600027,4,2,70,70,24,8.581835555,4.039964621,5.92502032
31600028,4,2,70,70,24,8.681551455,4.084361,5.61326428
31600029,4,2,70,70,24,8.771937035,4.124603253,5.271511065
31600030,4,2,70,70,24,8.860528043,4.164046511,4.898872497
31600031,4,2,70,70,24,8.942490885,4.200538719,4.493204907
31600032,4,2,70,70,24,9.0182156,4.234253534,4.062320852
31600033,4,2,70,70,24,9.090759507,4.266552162,3.600792758
31600034,4,2,70,70,24,9.157546823,4.296287792,3.10943531
31600035,4,2,70,70,24,9.221467072,4.32474692,2.588506917
31600036,4,2,70,70,24,9.275733626,4.348907947,2.042357241
31600037,4,2,70,70,24,9.324404751,4.370577727,1.466724286
31600038,4,2,70,70,24,9.372504099,4.391992937,0.862987051
31600039,4,2,70,70,24,9.413604194,4.410291878,0.230277372
31700001,4,2,70,70,25,4.235895035,2.109999661,2.239867829
31700002,4,2,70,70,25,4.469163021,2.218774309,2.834336255
31700003,4,2,70,70,25,4.696147539,2.324618929,3.395623586
31700004,4,2,70,70,25,4.916731698,2.427479011,3.917931283
31700005,4,2,70,70,25,5.133801777,2.528700452,4.396928825
31700006,4,2,70,70,25,5.344185369,2.626803932,4.839897115
31700007,4,2,70,70,25,5.549586006,2.722583822,5.245206688
31700008,4,2,70,70,25,5.750618773,2.81632694,5.614414161
31700009,4,2,70,70,25,5.945022747,2.906979002,5.946113239
31700010,4,2,70,70,25,6.136089933,2.996075094,6.238398861
31700011,4,2,70,70,25,6.319888489,3.081781768,6.495244864
31700012,4,2,70,70,25,6.503554738,3.167426747,6.715975575
31700013,4,2,70,70,25,6.67462179,3.247196623,6.904694576
31700014,4,2,70,70,25,6.846424928,3.327309742,7.053295075
31700015,4,2,70,70,25,7.011150179,3.404122388,7.167978644
31700016,4,2,70,70,25,7.170499334,3.47842812,7.247344026
31700017,4,2,70,70,25,7.323574614,3.549808295,7.295285453
31700018,4,2,70,70,25,7.475116926,3.620473635,7.304414727
31700019,4,2,70,70,25,7.618439583,3.687306088,7.283100217
31700020,4,2,70,70,25,7.75781553,3.75229816,7.227079656
31700021,4,2,70,70,25,7.890924542,3.814367911,7.13876634
31700022,4,2,70,70,25,8.018279514,3.87375451,7.014861747
31700023,4,2,70,70,25,8.142400389,3.931633025,6.862816742
31700024,4,2,70,70,25,8.260389401,3.986652205,6.675292311
31700025,4,2,70,70,25,8.373117735,4.03921829,6.458660204
31700026,4,2,70,70,25,8.481171289,4.08960449,6.206982612
31700027,4,2,70,70,25,8.583912683,4.137513589,5.925981817
31700028,4,2,70,70,25,8.681472319,4.183006394,5.614657601
31700029,4,2,70,70,25,8.773711617,4.226018285,5.270260051
31700030,4,2,70,70,25,8.860810664,4.266633237,4.898173238
31700031,4,2,70,70,25,8.942758452,4.304846119,4.494128642
31700032,4,2,70,70,25,9.018889587,4.34034665,4.060274563
31700033,4,2,70,70,25,9.090609251,4.373790078,3.599782739
31700034,4,2,70,70,25,9.159442848,4.405887712,3.109305513
31700035,4,2,70,70,25,9.21813059,4.433254256,2.589816493
31700036,4,2,70,70,25,9.275373074,4.459946864,2.04101266
31700037,4,2,70,70,25,9.326075157,4.483589634,1.465581893
31700038,4,2,70,70,25,9.372738628,4.505349167,0.863517065
31700039,4,2,70,70,25,9.414230738,4.524697256,0.229395652
31800001,4,2,70,70,26,4.236907646,2.11554758,2.238171044
31800002,4,2,70,70,26,4.46919451,2.228841453,2.83477188
31800003,4,2,70,70,26,4.695083042,2.339014652,3.396982158
31800004,4,2,70,70,26,4.916070751,2.446797559,3.915215499
31800005,4,2,70,70,26,5.13200253,2.552114524,4.395879294
31800006,4,2,70,70,26,5.341943219,2.65450944,4.839555167
31800007,4,2,70,70,26,5.549276153,2.755632468,5.245109973
31800008,4,2,70,70,26,5.74989321,2.853479945,5.614837528
31800009,4,2,70,70,26,5.946447068,2.949345667,5.943661977
31800010,4,2,70,70,26,6.137399982,3.042479626,6.238658972
31800011,4,2,70,70,26,6.321517378,3.13227968,6.495890748
31800012,4,2,70,70,26,6.502742952,3.220669298,6.716799853
31800013,4,2,70,70,26,6.675673815,3.305013316,6.904122874
31800014,4,2,70,70,26,6.847958125,3.389041988,7.055922062
31800015,4,2,70,70,26,7.010609636,3.468372431,7.168817569
31800016,4,2,70,70,26,7.170861085,3.546532285,7.247254197
31800017,4,2,70,70,26,7.325804482,3.622103229,7.293177264
31800018,4,2,70,70,26,7.47575346,3.695238232,7.306274639
31800019,4,2,70,70,26,7.616915276,3.76408745,7.283800419
31800020,4,2,70,70,26,7.756877547,3.832351611,7.227971798
31800021,4,2,70,70,26,7.887978122,3.896293634,7.137517002
31800022,4,2,70,70,26,8.019538455,3.960459896,7.018285642
31800023,4,2,70,70,26,8.140821086,4.019613387,6.860696883
31800024,4,2,70,70,26,8.259126105,4.0773146,6.675174132
31800025,4,2,70,70,26,8.374121937,4.133401815,6.458148168
31800026,4,2,70,70,26,8.480499354,4.185285548,6.20670664
31800027,4,2,70,70,26,8.583391642,4.23546947,5.924476528
31800028,4,2,70,70,26,8.681349163,4.283246545,5.614096278
31800029,4,2,70,70,26,8.772954357,4.327925384,5.271179589
31800030,4,2,70,70,26,8.858805151,4.369797614,4.898389645
31800031,4,2,70,70,26,8.94317597,4.410948012,4.493899841
31800032,4,2,70,70,26,9.021840452,4.449315243,4.062855731
31800033,4,2,70,70,26,9.091183922,4.483136313,3.599357261
31800034,4,2,70,70,26,9.158068736,4.515758217,3.111139639
31800035,4,2,70,70,26,9.220203763,4.546063494,2.590134254
31800036,4,2,70,70,26,9.274845354,4.572713979,2.04266284
31800037,4,2,70,70,26,9.326891037,4.598098354,1.465040588
31800038,4,2,70,70,26,9.372095646,4.620146115,0.862037774
31800039,4,2,70,70,26,9.413837997,4.64050522,0.230694323
31900001,4,2,70,70,27,4.235824298,2.120158481,2.237705029
31900002,4,2,70,70,27,4.46562711,2.237248863,2.836211563
31900003,4,2,70,70,27,4.694448604,2.353839237,3.394273992
31900004,4,2,70,70,27,4.918644057,2.468072526,3.915538525
31900005,4,2,70,70,27,5.132007956,2.576786863,4.396672602
31900006,4,2,70,70,27,5.342887713,2.684235466,4.840860079
31900007,4,2,70,70,27,5.550381547,2.789958855,5.244863232
31900008,4,2,70,70,27,5.748635198,2.890974135,5.613466872
31900009,4,2,70,70,27,5.946394191,2.991737375,5.946145356
31900010,4,2,70,70,27,6.135325713,3.088002794,6.239193756
31900011,4,2,70,70,27,6.321413768,3.182819394,6.496733624
31900012,4,2,70,70,27,6.501435477,3.274545036,6.716579436
31900013,4,2,70,70,27,6.676854796,3.363925643,6.904500567
31900014,4,2,70,70,27,6.846135335,3.450178386,7.052859186
31900015,4,2,70,70,27,7.010644525,3.534000005,7.167958699
31900016,4,2,70,70,27,7.170283746,3.615340251,7.251283436
31900017,4,2,70,70,27,7.325376965,3.694364193,7.294165437
31900018,4,2,70,70,27,7.475175197,3.770690204,7.304534018
31900019,4,2,70,70,27,7.61691813,3.842911836,7.282755159
31900020,4,2,70,70,27,7.757647103,3.914616829,7.22806032
31900021,4,2,70,70,27,7.88982963,3.981967191,7.137142159
31900022,4,2,70,70,27,8.017558185,4.04704814,7.016719522
31900023,4,2,70,70,27,8.143105893,4.111017892,6.862551344
31900024,4,2,70,70,27,8.258400628,4.169763494,6.674859686
31900025,4,2,70,70,27,8.371974509,4.227632277,6.457781684
31900026,4,2,70,70,27,8.480456643,4.282906685,6.205613503
31900027,4,2,70,70,27,8.584298549,4.335816779,5.925781569
31900028,4,2,70,70,27,8.680571611,4.384870354,5.612685958
31900029,4,2,70,70,27,8.774729467,4.432846178,5.27053109
31900030,4,2,70,70,27,8.860899398,4.476751951,4.89773459
31900031,4,2,70,70,27,8.944226604,4.519209283,4.4940749
31900032,4,2,70,70,27,9.019070899,4.557344356,4.061446185
31900033,4,2,70,70,27,9.092295073,4.594653936,3.599184568
31900034,4,2,70,70,27,9.16028915,4.629298649,3.108708625
31900035,4,2,70,70,27,9.220432706,4.659943321,2.588907869
31900036,4,2,70,70,27,9.275893012,4.688201758,2.040658329
31900037,4,2,70,70,27,9.326458109,4.713965962,1.463839764
31900038,4,2,70,70,27,9.374344794,4.738365447,0.861384303
31900039,4,2,70,70,27,9.412121794,4.75761379,0.229051466
32000001,4,2,70,70,28,4.236127325,2.125551126,2.238817312
32000002,4,2,70,70,28,4.468945956,2.249342988,2.836640274
32000003,4,2,70,70,28,4.694871329,2.36946964,3.396153147
32000004,4,2,70,70,28,4.916390436,2.487253438,3.915702094
32000005,4,2,70,70,28,5.132888294,2.602367391,4.3979177
32000006,4,2,70,70,28,5.343060078,2.714117711,4.839378299
32000007,4,2,70,70,28,5.548932298,2.823581912,5.245936401
32000008,4,2,70,70,28,5.751940623,2.931523353,5.613568031
32000009,4,2,70,70,28,5.946620234,3.035036338,5.944980371
32000010,4,2,70,70,28,6.138188241,3.136894854,6.238858325
32000011,4,2,70,70,28,6.3228943,3.235104808,6.498181445
32000012,4,2,70,70,28,6.501983813,3.330328391,6.718935108
32000013,4,2,70,70,28,6.677382019,3.423589272,6.903525425
32000014,4,2,70,70,28,6.847125754,3.513843617,7.053490302
32000015,4,2,70,70,28,7.01053974,3.600732374,7.16915884
32000016,4,2,70,70,28,7.170592297,3.685833828,7.247532885
32000017,4,2,70,70,28,7.323087432,3.76691693,7.293344962
32000018,4,2,70,70,28,7.474525219,3.84743783,7.305993735
32000019,4,2,70,70,28,7.615963641,3.922641973,7.283118016
32000020,4,2,70,70,28,7.758139617,3.99823828,7.228676784
32000021,4,2,70,70,28,7.88913568,4.067890122,7.138242467
32000022,4,2,70,70,28,8.016845293,4.135794528,7.018061358
32000023,4,2,70,70,28,8.139996293,4.201275076,6.863455158
32000024,4,2,70,70,28,8.261252664,4.265748232,6.674988184
32000025,4,2,70,70,28,8.372504028,4.324901632,6.456580735
32000026,4,2,70,70,28,8.480359004,4.38224914,6.206676492
32000027,4,2,70,70,28,8.584302404,4.437516826,5.925494583
32000028,4,2,70,70,28,8.682216691,4.489578776,5.614410431
32000029,4,2,70,70,28,8.77396301,4.538361159,5.270284512
32000030,4,2,70,70,28,8.859313566,4.583742854,4.897743799
32000031,4,2,70,70,28,8.942454333,4.627949584,4.493638901
32000032,4,2,70,70,28,9.017832763,4.668029006,4.062223594
32000033,4,2,70,70,28,9.09018883,4.70650141,3.599719061
32000034,4,2,70,70,28,9.158164005,4.742644452,3.106718237
32000035,4,2,70,70,28,9.219008317,4.774995946,2.588938927
32000036,4,2,70,70,28,9.275473585,4.805019062,2.042161109
32000037,4,2,70,70,28,9.32474718,4.831218297,1.466452801
32000038,4,2,70,70,28,9.373308136,4.857038615,0.860778686
32000039,4,2,70,70,28,9.412630066,4.877946456,0.228748314
32100001,4,2,70,70,29,4.237619643,2.131714719,2.237170949
32100002,4,2,70,70,29,4.467332482,2.259046625,2.837393945
32100003,4,2,70,70,29,4.694720764,2.385090008,3.394050681
32100004,4,2,70,70,29,4.917397462,2.508521717,3.915373007
32100005,4,2,70,70,29,5.131838295,2.627388212,4.397947783
32100006,4,2,70,70,29,5.345296422,2.745709983,4.841251536
32100007,4,2,70,70,29,5.549433535,2.858865033,5.24547525
32100008,4,2,70,70,29,5.749292137,2.969648465,5.614433609
32100009,4,2,70,70,29,5.947585343,3.079564184,5.945686806
32100010,4,2,70,70,29,6.13562595,3.183796794,6.238256325
32100011,4,2,70,70,29,6.320302691,3.286164784,6.497531943
32100012,4,2,70,70,29,6.500332462,3.385956915,6.717377735
32100013,4,2,70,70,29,6.67540937,3.48300363,6.904480632
32100014,4,2,70,70,29,6.846324643,3.577743513,7.054193079
32100015,4,2,70,70,29,7.010365535,3.668672864,7.166599444
32100016,4,2,70,70,29,7.171281324,3.757869942,7.250489394
32100017,4,2,70,70,29,7.323018857,3.841979431,7.293678017
32100018,4,2,70,70,29,7.473898318,3.925613282,7.30575495
32100019,4,2,70,70,29,7.617219781,4.005057666,7.282017915
32100020,4,2,70,70,29,7.755902038,4.081930496,7.22715723
32100021,4,2,70,70,29,7.889232044,4.155836525,7.137749977
32100022,4,2,70,70,29,8.01680772,4.226552877,7.015954351
32100023,4,2,70,70,29,8.14107057,4.2954329,6.862867818
32100024,4,2,70,70,29,8.259645434,4.36116002,6.676066218
32100025,4,2,70,70,29,8.373629581,4.424342465,6.456293304
32100026,4,2,70,70,29,8.481582217,4.484181588,6.207156934
32100027,4,2,70,70,29,8.583297714,4.540563408,5.9245943
32100028,4,2,70,70,29,8.681836236,4.595184203,5.611342922
32100029,4,2,70,70,29,8.773188424,4.645821548,5.271232167
32100030,4,2,70,70,29,8.859544932,4.693689742,4.897709978
32100031,4,2,70,70,29,8.944227556,4.740630087,4.494465821
32100032,4,2,70,70,29,9.018796129,4.781964121,4.062251724
32100033,4,2,70,70,29,9.091173991,4.822083825,3.601901985
32100034,4,2,70,70,29,9.157535601,4.858868667,3.109699631
32100035,4,2,70,70,29,9.219183034,4.893040397,2.590199617
32100036,4,2,70,70,29,9.277546127,4.925391588,2.042148877
32100037,4,2,70,70,29,9.326827034,4.95270844,1.465978802
32100038,4,2,70,70,29,9.373909704,4.978806791,0.862862612
32100039,4,2,70,70,29,9.412572915,5.000238158,0.229477366
32200001,4,2,70,70,30,4.236820156,2.136728181,2.238050604
32200002,4,2,70,70,30,4.468654387,2.270577736,2.834846677
32200003,4,2,70,70,30,4.694383077,2.400902257,3.396670185
32200004,4,2,70,70,30,4.915879683,2.528783382,3.915584634
32200005,4,2,70,70,30,5.132409711,2.653797051,4.398793307
32200006,4,2,70,70,30,5.344188667,2.776067688,4.841656171
32200007,4,2,70,70,30,5.550414616,2.895132296,5.246543918
32200008,4,2,70,70,30,5.750571167,3.010692734,5.615728259
32200009,4,2,70,70,30,5.946254014,3.123670279,5.944661881
32200010,4,2,70,70,30,6.138594128,3.234717896,6.238408531
32200011,4,2,70,70,30,6.320256548,3.339600743,6.496102667
32200012,4,2,70,70,30,6.501232974,3.444087531,6.717827929
32200013,4,2,70,70,30,6.675274226,3.544570294,6.903193689
32200014,4,2,70,70,30,6.849070182,3.644911437,7.052568862
32200015,4,2,70,70,30,7.011516452,3.738699834,7.167807641
32200016,4,2,70,70,30,7.171430965,3.831026521,7.24775499
32200017,4,2,70,70,30,7.325300519,3.91986315,7.294297748
32200018,4,2,70,70,30,7.473840363,4.005622669,7.30608234
32200019,4,2,70,70,30,7.618093639,4.088907336,7.283017683
32200020,4,2,70,70,30,7.756468395,4.168798039,7.22754062
32200021,4,2,70,70,30,7.890332963,4.246084784,7.137450477
32200022,4,2,70,70,30,8.017925675,4.31975047,7.015984084
32200023,4,2,70,70,30,8.141802779,4.391270949,6.860820181
32200024,4,2,70,70,30,8.259041203,4.458958585,6.676229076
32200025,4,2,70,70,30,8.373966694,4.525310848,6.457922133
32200026,4,2,70,70,30,8.480808106,4.586995766,6.207976408
32200027,4,2,70,70,30,8.584370633,4.646787619,5.924143062
32200028,4,2,70,70,30,8.681353176,4.702780516,5.612734383
32200029,4,2,70,70,30,8.774473636,4.756543639,5.270026358
32200030,4,2,70,70,30,8.85979878,4.805806134,4.897225336
32200031,4,2,70,70,30,8.942287861,4.853431227,4.494502851
32200032,4,2,70,70,30,9.019761298,4.898160536,4.060446016
32200033,4,2,70,70,30,9.091275592,4.939449333,3.599323485
32200034,4,2,70,70,30,9.158957613,4.978525566,3.108034334
32200035,4,2,70,70,30,9.218686893,5.013010282,2.589501256
32200036,4,2,70,70,30,9.274612606,5.045299008,2.04169145
32200037,4,2,70,70,30,9.32627562,5.075126663,1.466765898
32200038,4,2,70,70,30,9.371818216,5.101420693,0.861196611
32200039,4,2,70,70,30,9.412102749,5.124678979,0.229140175
32300001,4,3,70,70,0,4.236336449,3.0,2.237798036
32300002,4,3,70,70,0,4.469564254,3.0,2.837708955
32300003,4,3,70,70,0,4.694549166,3.0,3.397380839
32300004,4,3,70,70,0,4.917918816,3.0,3.915787298
32300005,4,3,70,70,0,5.132930902,3.0,4.397247207
32300006,4,3,70,70,0,5.344644022,3.0,4.84090487
32300007,4,3,70,70,0,5.547380129,3.0,5.24541192
32300008,4,3,70,70,0,5.748754031,3.0,5.61582726
32300009,4,3,70,70,0,5.945400948,3.0,5.944227923
32300010,4,3,70,70,0,6.134933401,3.0,6.23879152
32300011,4,3,70,70,0,6.321078307,3.0,6.495623185
32300012,4,3,70,70,0,6.502509406,3.0,6.717244781
32300013,4,3,70,70,0,6.674963015,3.0,6.903488462
32300014,4,3,70,70,0,6.846475027,3.0,7.052838462
32300015,4,3,70,70,0,7.011247127,3.0,7.16748855
32300016,4,3,70,70,0,7.170147363,3.0,7.248402868
32300017,4,3,70,70,0,7.323534708,3.0,7.295421957
32300018,4,3,70,70,0,7.473678398,3.0,7.306591201
32300019,4,3,70,70,0,7.61789855,3.0,7.28516798
32300020,4,3,70,70,0,7.756848154,3.0,7.227320403
32300021,4,3,70,70,0,7.888863818,3.0,7.137848245
32300022,4,3,70,70,0,8.018557066,3.0,7.017520868
32300023,4,3,70,70,0,8.141191414,3.0,6.862919927
32300024,4,3,70,70,0,8.260564773,3.0,6.675442886
32300025,4,3,70,70,0,8.372821448,3.0,6.458212004
32300026,4,3,70,70,0,8.479696865,3.0,6.204955893
32300027,4,3,70,70,0,8.582868913,3.0,5.926320534
32300028,4,3,70,70,0,8.681447163,3.0,5.613241016
32300029,4,3,70,70,0,8.775772215,3.0,5.270845471
32300030,4,3,70,70,0,8.860750534,3.0,4.897014493
32300031,4,3,70,70,0,8.944768489,3.0,4.49516404
32300032,4,3,70,70,0,9.020030744,3.0,4.062984199
32300033,4,3,70,70,0,9.090019607,3.0,3.600709243
32300034,4,3,70,70,0,9.157239397,3.0,3.109924937
32300035,4,3,70,70,0,9.218617148,3.0,2.589717554
32300036,4,3,70,70,0,9.276978245,3.0,2.04139857
32300037,4,3,70,70,0,9.326710752,3.0,1.465244148
32300038,4,3,70,70,0,9.37260266,3.0,0.860458261
32300039,4,3,70,70,0,9.413829388,3.0,0.231266331
32400001,4,3,70,70,1,4.237296225,3.004142021,2.237944706
