SHOT_ID,X,Y,Z
249,7.73520784,4.607048283,6.386967266
249,7.763396466,4.634269723,6.373757427
249,7.792321779,4.662202573,6.360556397
249,7.819452137,4.688402054,6.342144678
249,7.848798076,4.716741098,6.323342502
249,7.87482684,4.741876784,6.300408501
249,7.902626295,4.768722406,6.278117167
249,7.929749026,4.794914522,6.2509228
249,7.957366043,4.821583966,6.223193845
249,7.982277751,4.845640922,6.192468433
249,8.008991824,4.871438403,6.158693937
249,8.035452208,4.896990899,6.122535698
249,8.061640443,4.922280583,6.085224069
249,8.08655411,4.946339431,6.044227979
249,8.112137109,4.971044646,6.000974185
249,8.13877691,4.996770404,5.952845746
249,8.165314501,5.022397457,5.90357034
249,8.190160495,5.046390955,5.85041316
249,8.214056757,5.069467307,5.793420547
249,8.237659974,5.092260668,5.733235237
249,8.261662537,5.115439674,5.673264636
249,8.2867732,5.13968876,5.608669053
249,8.310458867,5.162561742,5.538526845
249,8.333962879,5.185259303,5.466888386
249,8.357191805,5.207691215,5.393077589
249,8.380534465,5.230232961,5.313644719
249,8.401351227,5.250335474,5.232203593
249,8.426667718,5.274783325,5.144709243
249,8.448530666,5.295896128,5.054428171
249,8.469457729,5.316105159,4.961275338
249,8.492390977,5.338251539,4.862017612
249,8.51440193,5.359507269,4.759500943
249,8.536195563,5.380553135,4.656626977
249,8.557317699,5.400950545,4.543301585
249,8.579741755,5.422605204,4.430547441
249,8.598569838,5.440787273,4.311967225
249,8.619888621,5.461374582,4.187704343
249,8.638750695,5.479589475,4.060525439
249,8.658482255,5.498644022,3.927557147
249,8.680442428,5.519850714,3.789155253
249,8.699609734,5.538360366,3.649936674
249,8.718362474,5.556469677,3.502927078
249,8.737515892,5.574965917,3.349827769
249,8.757417427,5.594184607,3.191998016
249,8.776044541,5.612172601,3.030360556
249,8.79433675,5.629837182,2.862975661
249,8.813982142,5.648808517,2.689525096
249,8.831276129,5.665509126,2.510355091
249,8.851572419,5.685109026,2.326874067
249,8.865650714,5.698704276,2.136715445
249,8.88646376,5.718803202,1.93993237
249,8.901319123,5.733148859,1.738819894
249,8.919633443,5.750834792,1.530905235
249,8.93480333,5.765484181,1.317327065
249,8.952365604,5.782443872,1.097408338
249,8.967324881,5.796889878,0.872215018
249,8.984543861,5.813518054,0.638291127
249,8.999047501,5.827524057,0.399344211
249,9.016239652,5.844126324,0.152721298
250,4.050849607,1.050849607,2.685280292
250,4.099404957,1.099404957,2.769206572
250,4.148621093,1.148621093,2.853316713
250,4.197947735,1.197947735,2.932610554
250,4.250301819,1.250301819,3.012960946
250,4.297682967,1.297682967,3.089906971
250,4.344247087,1.344247087,3.166947399
250,4.393583869,1.393583869,3.24172996
250,4.442024785,1.442024785,3.317911065
250,4.487145409,1.487145409,3.390353717
250,4.53685119,1.53685119,3.460048172
250,4.582550831,1.582550831,3.531501975
250,4.63116604,1.63116604,3.602549948
250,4.679316367,1.679316367,3.669382292
250,4.725289225,1.725289225,3.738836824
250,4.770715754,1.770715754,3.801953903
250,4.817815114,1.817815114,3.86884957
250,4.862619187,1.862619187,3.929572296
250,4.908991513,1.908991513,3.994483886
250,4.954352712,1.954352712,4.053719592
250,4.998935777,1.998935777,4.116478899
250,5.045339445,2.045339445,4.175580481
250,5.091190805,2.091190805,4.234401869
250,5.13466254,2.13466254,4.293341505
250,5.17852856,2.17852856,4.349129055
250,5.22446102,2.22446102,4.407279345
250,5.269094371,2.269094371,4.461850396
250,5.31240521,2.31240521,4.516963682
250,5.354058804,2.354058804,4.572718914
250,5.397941768,2.397941768,4.624268125
250,5.441420182,2.441420182,4.677843266
250,5.482859078,2.482859078,4.728724151
250,5.52826039,2.52826039,4.778592585
250,5.569457373,2.569457373,4.829128238
250,5.612306328,2.612306328,4.881036785
250,5.65321894,2.65321894,4.929892448
250,5.696797013,2.696797013,4.979009468
250,5.737024321,2.737024321,5.026576661
250,5.776851473,2.776851473,5.07320777
250,5.818268456,2.818268456,5.119726964
250,5.861466827,2.861466827,5.165062173
250,5.901284485,2.901284485,5.2082491
250,5.942999192,2.942999192,5.254836903
250,5.982086192,2.982086192,5.295882147
250,6.022781848,3.022781848,5.339825032
250,6.063018665,3.063018665,5.382817522
250,6.101925956,3.101925956,5.425929831
250,6.138503536,3.138503536,5.464061119
250,6.180189696,3.180189696,5.504519658
250,6.218814906,3.218814906,5.546386421
250,6.256596493,3.256596493,5.584498472
250,6.296365998,3.296365998,5.625235548
250,6.333218185,3.333218185,5.661086266
250,6.370833625,3.370833625,5.700086349
250,6.408629502,3.408629502,5.736121109
250,6.447008154,3.447008154,5.772177987
250,6.485014856,3.485014856,5.805613629
250,6.519874992,3.519874992,5.8384874
250,6.558778488,3.558778488,5.874410994
250,6.595778902,3.595778902,5.906187171
250,6.630679073,3.630679073,5.940054536
250,6.66590868,3.66590868,5.969142426
250,6.704355733,3.704355733,5.99893314
250,6.740288786,3.740288786,6.030521155
250,6.775285573,3.775285573,6.057136673
250,6.810749188,3.810749188,6.085536309
250,6.844125481,3.844125481,6.114462943
250,6.878443509,3.878443509,6.140123437
250,6.911411689,3.911411689,6.164946906
250,6.948420296,3.948420296,6.188849107
250,6.981864509,3.981864509,6.213833873
250,7.014539438,4.014539438,6.233486174
250,7.051178699,4.051178699,6.255147144
250,7.084875913,4.084875913,6.278637696
250,7.116966886,4.116966886,6.296759481
250,7.150377741,4.150377741,6.313582427
250,7.180836975,4.180836975,6.330681058
250,7.215447066,4.215447066,6.345001665
250,7.247524608,4.247524608,6.359512406
250,7.28004657,4.28004657,6.374097251
250,7.312000405,4.312000405,6.383897564
250,7.343549882,4.343549882,6.395341357
250,7.376511165,4.376511165,6.403531793
250,7.407027904,4.407027904,6.4108265
250,7.438560699,4.438560699,6.41626538
250,7.466567151,4.466567151,6.422381987
250,7.498396334,4.498396334,6.42453631
250,7.528383926,4.528383926,6.426855028
250,7.559794957,4.559794957,6.425134378
250,7.588717392,4.588717392,6.424890892
250,7.617411523,4.617411523,6.420093887
250,7.64813983,4.64813983,6.416376643
250,7.678237445,4.678237445,6.407697161
250,7.70546823,4.70546823,6.397993139
250,7.733218692,4.733218692,6.387138709
250,7.764395459,4.764395459,6.373940717
250,7.790231455,4.790231455,6.359734523
250,7.820013759,4.820013759,6.342292951
250,7.847412938,4.847412938,6.323499368
250,7.876083567,4.876083567,6.300519146
250,7.90242583,4.90242583,6.277107716
250,7.931163535,4.931163535,6.254776888
250,7.95636656,4.95636656,6.222677508
250,7.982976127,4.982976127,6.193280042
250,8.010468577,5.010468577,6.160029803
250,8.035870088,5.035870088,6.123841239
250,8.062437822,5.062437822,6.084033009
250,8.089090587,5.089090587,6.043791603
250,8.112818932,5.112818932,6.000174121
250,8.138918683,5.138918683,5.954329616
250,8.163683936,5.163683936,5.901790385
250,8.188513329,5.188513329,5.849869883
250,8.212834772,5.212834772,5.793223854
250,8.237852055,5.237852055,5.735666678
250,8.262441266,5.262441266,5.672371622
250,8.285632741,5.285632741,5.606470684
250,8.308271865,5.308271865,5.540378806
250,8.332286196,5.332286196,5.469125661
250,8.355682758,5.355682758,5.391260916
250,8.379517724,5.379517724,5.313587153
250,8.402179082,5.402179082,5.230575087
250,8.425033085,5.425033085,5.145889817
250,8.446421001,5.446421001,5.055659191
250,8.469519947,5.469519947,4.961784637
250,8.490914093,5.490914093,4.863169306
250,8.514828997,5.514828997,4.759949701
250,8.534458125,5.534458125,4.654275169
250,8.55727174,5.55727174,4.54451925
250,8.576810612,5.576810612,4.429751911
250,8.598530667,5.598530667,4.311826025
250,8.618512737,5.618512737,4.190074431
250,8.642312475,5.642312475,4.060334946
250,8.658819876,5.658819876,3.92827132
250,8.680382094,5.680382094,3.790555732
250,8.698968798,5.698968798,3.647984425
250,8.718024101,5.718024101,3.503090449
250,8.738672769,5.738672769,3.348994101
250,8.756928788,5.756928788,3.192952219
250,8.776117644,5.776117644,3.028535181
250,8.794521468,5.794521468,2.863456988
250,8.811922861,5.811922861,2.688857189
250,8.831706814,5.831706814,2.511002391
250,8.849196071,5.849196071,2.325850145
250,8.868015516,5.868015516,2.137909252
250,8.886007241,5.886007241,1.938861611
250,8.902304424,5.902304424,1.73969136
250,8.919348278,5.919348278,1.53002896
250,8.934207126,5.934207126,1.318027086
250,8.953187814,5.953187814,1.097692223
250,8.967823042,5.967823042,0.872636048
250,8.984375887,5.984375887,0.638036266
250,9.001314105,6.001314105,0.399971686
250,9.015402384,6.015402384,0.151965748
251,4.050652505,1.052452204,2.686632322
251,4.099121312,1.102643124,2.770068278
251,4.149208216,1.15450963,2.851210931
251,4.198569041,1.205624261,2.933792347
251,4.245505818,1.254228717,3.012857929
251,4.295838243,1.306349468,3.092189567
251,4.343900922,1.35611983,3.168098101
251,4.394127507,1.408130981,3.243218457
251,4.4411006,1.456773043,3.318992605
251,4.489719421,1.507119305,3.38958087
251,4.536803134,1.555875918,3.462025787
251,4.58348762,1.604219118,3.531848554
251,4.632629465,1.655106988,3.601810088
251,4.677694794,1.701773503,3.669603777
251,4.725236825,1.751004717,3.735425142
251,4.770196069,1.797561377,3.803792746
251,4.81641086,1.845418194,3.865556802
251,4.865288694,1.896032672,3.931286424
251,4.909200365,1.94150454,3.995621909
251,4.954600162,1.988517405,4.055888772
251,4.999128359,2.034627703,4.114797985
251,5.04573572,2.082891038,4.176508116
251,5.090490279,2.129235741,4.234057984
251,5.136209621,2.176579505,4.291840946
251,5.179150164,2.221045739,4.34894343
251,5.224256576,2.267754797,4.408433975
251,5.267796579,2.312841789,4.46175615
251,5.310962478,2.357541387,4.517073379
251,5.354637256,2.402767943,4.570618214
251,5.39759567,2.447252683,4.623110044
251,5.440526721,2.491709087,4.676110988
251,5.483002923,2.535694482,4.729393575
251,5.526707229,2.580951616,4.781404638
251,5.569116108,2.624867296,4.830353816
251,5.612195747,2.669477568,4.880505705
251,5.654823416,2.713619812,4.929187935
251,5.694820323,2.755037821,4.976313228
251,5.738473283,2.800241785,5.024370311
251,5.779795864,2.843032569,5.073608189
251,5.821786526,2.886515173,5.118936011
251,5.860819156,2.926934644,5.164761722
251,5.902944149,2.970556351,5.210252011
251,5.941626708,3.010613314,5.252649719
251,5.983381907,3.053852088,5.29778932
251,6.021609973,3.09343841,5.338602165
251,6.062477042,3.135757499,5.383247745
251,6.101820702,3.176499051,5.424556284
251,6.140655948,3.216714126,5.464626099
251,6.178605121,3.256011645,5.50637814
251,6.219510678,3.298370589,5.545335715
251,6.254853886,3.334969553,5.584432061
251,6.297354844,3.378980583,5.621931956
251,6.336011162,3.419010372,5.662418503
251,6.373546048,3.457878883,5.697861966
251,6.410694654,3.496347392,5.73629771
251,6.444832766,3.531698441,5.770224885
251,6.484175431,3.572438964,5.806535338
251,6.520148281,3.60968994,5.83955861
251,6.557018005,3.647869657,5.872162429
251,6.595256641,3.687466923,5.906316207
251,6.632155687,3.725677004,5.937153073
251,6.666939923,3.761697135,5.969709704
251,6.704187057,3.800267672,6.002343952
251,6.739559265,3.836896665,6.030142347
251,6.774968608,3.873564113,6.059541862
251,6.809859381,3.909694566,6.087202292
251,6.846269056,3.947397889,6.113798167
251,6.881888447,3.984282848,6.138721914
251,6.914602939,4.018159696,6.166487618
251,6.947292363,4.052010586,6.189524803
251,6.982222657,4.088181963,6.212934471
251,7.015880231,4.123035402,6.235648912
251,7.048824088,4.157149765,6.25551327
251,7.083063028,4.192605225,6.277785994
251,7.116225527,4.226945998,6.296730264
251,7.149866864,4.261782623,6.313576845
251,7.181897504,4.294951321,6.330887175
251,7.215323281,4.329564726,6.346336496
251,7.248246395,4.363657609,6.361497239
251,7.279459133,4.395979345,6.373241369
251,7.312353033,4.430041976,6.384561821
251,7.344658854,4.463495632,6.393724434
251,7.375697362,4.495636948,6.40442839
251,7.406120733,4.527141272,6.410962309
251,7.437000881,4.559118601,6.419332391
251,7.468384087,4.591616862,6.422520461
251,7.497589237,4.62185968,6.425505868
251,7.529887305,4.655305308,6.426552624
251,7.561260862,4.687793578,6.426883386
251,7.588112235,4.715598989,6.425144109
251,7.618158058,4.746712349,6.419344082
251,7.648254449,4.777878074,6.412789842
251,7.677713795,4.80838412,6.408012678
251,7.706663071,4.838361973,6.401509289
251,7.734402318,4.867086804,6.388155272
251,7.762380327,4.89605888,6.375027644
251,7.789789955,4.924442381,6.361046674
251,7.820481648,4.95622456,6.342048767
251,7.84898563,4.985741298,6.323200073
251,7.874379802,5.012037732,6.301480058
251,7.901046016,5.039651405,6.278427739
251,7.92970074,5.06932424,6.253290329
251,7.956642625,5.097223379,6.224048864
251,7.984125071,5.125682285,6.192475957
251,8.009819885,5.152290044,6.157449297
251,8.037023316,5.180460021,6.121894384
251,8.062135359,5.206464303,6.083037487
251,8.087668512,5.232904657,6.043921393
251,8.112953984,5.259088529,5.998531087
251,8.139438986,5.286514552,5.951570083
251,8.162890674,5.310799486,5.902316301
251,8.187657632,5.336446422,5.849709608
251,8.212383905,5.362051227,5.794225457
251,8.238403489,5.388995295,5.73743944
251,8.264441659,5.415958609,5.673442311
251,8.284839806,5.437081509,5.609787686
251,8.310131858,5.463272195,5.540938265
251,8.334970153,5.488993003,5.468639772
251,8.35821243,5.513061085,5.393695039
251,8.379627158,5.535236685,5.315352873
251,8.404396462,5.56088605,5.231849607
251,8.425155471,5.582382633,5.145642009
251,8.448186715,5.606232185,5.054969007
251,8.469047956,5.627834632,4.959944008
251,8.492781072,5.652410993,4.862545946
251,8.514044081,5.674429484,4.760879049
251,8.534131311,5.695230419,4.656227605
251,8.555850132,5.717720917,4.544591745
251,8.577427513,5.740064949,4.430374357
251,8.598512597,5.761899192,4.311224032
251,8.619788172,5.783930695,4.188161754
251,8.638994748,5.803819687,4.060796339
251,8.661736424,5.827369382,3.926876112
251,8.678177336,5.844394445,3.789782948
251,8.698358287,5.865292432,3.648090098
251,8.719904083,5.887603756,3.502168495
251,8.739377856,5.907769439,3.347818046
251,8.75783398,5.926881314,3.192273118
251,8.7765329,5.946244612,3.02811056
251,8.794660958,5.965016766,2.862115639
251,8.812741057,5.983739257,2.688778099
251,8.831934321,6.003614464,2.51072514
251,8.850124036,6.022450465,2.326948865
251,8.865737709,6.038618897,2.136041361
251,8.883420723,6.056930194,1.939701675
251,8.899764741,6.07385492,1.737989592
251,8.919741965,6.094541941,1.530675644
251,8.935764574,6.111133838,1.31903555
251,8.951684505,6.127619409,1.097147946
251,8.967731583,6.144236645,0.869976287
251,8.984766957,6.161877291,0.639525738
251,9.001255705,6.17895189,0.399527986
251,9.01680859,6.195057373,0.152792817
252,4.050144446,1.053773335,2.687079017
252,4.098963364,1.106125215,2.77297809
252,4.151204655,1.16214714,2.851782023
252,4.197121784,1.211387233,2.934624219
252,4.247821757,1.265756298,3.014033961
252,4.296664912,1.318134169,3.09105866
252,4.344009932,1.368905487,3.167046162
252,4.391112934,1.419417272,3.24177268
252,4.441434129,1.473380147,3.316973339
252,4.488109627,1.523433491,3.390784932
252,4.536304496,1.575116161,3.462349516
252,4.584221752,1.626501127,3.532518615
252,4.632372023,1.67813597,3.601912732
252,4.679847289,1.72904696,3.672122278
252,4.723748429,1.776125169,3.736601621
252,4.770999794,1.826796055,3.801566791
252,4.8181073,1.87731267,3.866786084
252,4.863139596,1.925603896,3.931308387
252,4.906997355,1.972635583,3.992664992
252,4.956560193,2.025785221,4.055801308
252,5.00077376,2.073198466,4.116376592
252,5.04591115,2.121602391,4.174670873
252,5.08915399,2.167974659,4.234801178
252,5.137246004,2.21954703,4.295113992
252,5.179667277,2.265038276,4.349685369
252,5.223288304,2.3118161,4.406204537
252,5.268120324,2.359892556,4.46190374
252,5.310809567,2.405671164,4.516608104
252,5.355575059,2.453676277,4.570289276
252,5.398733635,2.499958184,4.623600164
252,5.441602499,2.545929413,4.675253861
252,5.485463244,2.592964302,4.729242459
252,5.52819283,2.638786174,4.781574171
252,5.571287267,2.6849993,4.830808008
252,5.612154796,2.728824359,4.879631303
252,5.654807743,2.774564045,4.928979293
252,5.696940098,2.819745463,4.978245126
252,5.737459226,2.863196909,5.024399907
252,5.778274053,2.906965452,5.071444632
252,5.820077732,2.95179441,5.118255704
252,5.861644831,2.996369666,5.163415635
252,5.901789294,3.039419332,5.207833371
252,5.942037123,3.082579844,5.25482867
252,5.981094152,3.12446338,5.295744774
252,6.021720176,3.168029457,5.340239098
252,6.061392655,3.210572983,5.3821721
252,6.100805366,3.25283794,5.42649851
252,6.140758921,3.295682883,5.465500791
252,6.180052078,3.337819635,5.506627135
252,6.21978675,3.380429854,5.544281369
252,6.257602672,3.420982465,5.585923356
252,6.295199957,3.461300617,5.623014304
252,6.333902239,3.502803733,5.661258867
252,6.372013585,3.543673148,5.699149439
252,6.409449195,3.583817925,5.736246866
252,6.447658759,3.624792666,5.770604967
252,6.485422692,3.665289526,5.805732291
252,6.520753001,3.703176644,5.840426735
252,6.557951836,3.743067511,5.872478223
252,6.595481878,3.783313554,5.905590507
252,6.63357363,3.824161956,5.938363054
252,6.668321839,3.861424848,5.970012962
252,6.703071782,3.8986896,6.000286639
252,6.740564365,3.938895472,6.029247094
252,6.774753274,3.975558589,6.059429762
252,6.811460524,4.014922296,6.087711042
252,6.846106798,4.052075875,6.113961225
252,6.87984259,4.088253084,6.139288335
252,6.915098624,4.126060551,6.166397197
252,6.950508641,4.164033145,6.190447348
252,6.982497294,4.198336776,6.212899128
252,7.018966654,4.237445376,6.236132479
252,7.049564993,4.270258078,6.256714793
252,7.084487026,4.307707374,6.275975196
252,7.116935348,4.342503939,6.297608065
252,7.148345243,4.376186927,6.313222656
252,7.182433327,4.412741921,6.32889883
252,7.215073473,4.447744193,6.344465149
252,7.248726487,4.483832632,6.36032812
252,7.280395554,4.517793549,6.373859364
252,7.311576398,4.55123091,6.385140269
252,7.342247502,4.584121642,6.395576842
252,7.375612601,4.619901331,6.404339052
252,7.405884775,4.652364263,6.410952922
252,7.436670207,4.685377597,6.416395345
252,7.467684874,4.718636755,6.422388694
252,7.496294577,4.749316906,6.425616673
252,7.527655035,4.782946879,6.426704945
252,7.557261227,4.814695634,6.424992792
252,7.587745677,4.847386203,6.423854244
252,7.617741521,4.879552808,6.41995985
252,7.64756455,4.911534091,6.414552436
252,7.67648543,4.942547938,6.406357346
252,7.705124073,4.973259122,6.399760036
252,7.73406622,5.004295775,6.389733452
252,7.761744407,5.033976997,6.375062551
252,7.790797144,5.065132243,6.359527129
252,7.81856047,5.094904766,6.343445921
252,7.845223504,5.123497369,6.321371715
252,7.874774719,5.155187167,6.302758531
252,7.901436685,5.183778625,6.276490225
252,7.930428887,5.214868955,6.2516006
252,7.953473924,5.239581732,6.22477706
252,7.983259017,5.271522333,6.192531056
252,8.009182677,5.299322056,6.158886672
252,8.033255333,5.325136818,6.123733044
252,8.061140495,5.355039994,6.08429569
252,8.085841231,5.381528291,6.043060491
252,8.113342378,5.41101966,6.000154338
252,8.138656912,5.438166174,5.952678537
252,8.163484827,5.464790853,5.903372667
252,8.188889509,5.492034039,5.851034196
252,8.214357947,5.519345595,5.793888387
252,8.237212406,5.543854002,5.734267958
252,8.26340397,5.571941015,5.674092659
252,8.285713757,5.595865333,5.609333534
252,8.309524586,5.621399321,5.540393254
252,8.331731125,5.645212919,5.468135816
252,8.355506306,5.670708679,5.392216818
252,8.379726546,5.696681706,5.314360474
252,8.402211033,5.720793367,5.232497182
252,8.42538307,5.745642334,5.144854051
252,8.448738461,5.770687924,5.05514394
252,8.470352273,5.7938659,4.95981708
252,8.492080176,5.817166224,4.862512677
252,8.512581861,5.839151589,4.759598819
252,8.535840072,5.864092967,4.654586426
252,8.556428239,5.886171073,4.544797653
252,8.577976359,5.909278602,4.430610982
252,8.598019414,5.930772147,4.309938828
252,8.61959556,5.953909732,4.18762536
252,8.640719136,5.976561994,4.060808935
252,8.658124052,5.995226481,3.927065486
252,8.679172183,6.017797838,3.790727992
252,8.699818994,6.039938832,3.647702608
252,8.717343104,6.058731139,3.503137574
252,8.737400555,6.080240122,3.348495252
252,8.756833789,6.101079714,3.191936149
252,8.776878418,6.122574947,3.027274271
252,8.793690257,6.140603437,2.863081626
252,8.812556295,6.160834786,2.689883915
252,8.831759587,6.181427795,2.511656991
252,8.848303992,6.199169497,2.325781928
252,8.867198874,6.219431778,2.136226717
252,8.884345007,6.237818754,1.939123404
252,8.904349553,6.259271003,1.738591808
252,8.91924849,6.275248158,1.532710292
252,8.935981192,6.293191783,1.316135164
252,8.952896003,6.311330697,1.098126313
252,8.96943061,6.329061892,0.871621348
252,8.985162473,6.345932251,0.638118426
252,8.999741103,6.361565917,0.400575822
252,9.015261286,6.378209275,0.153590321
253,4.05160784,1.057316313,2.68544566
253,4.102376441,1.113700556,2.770969905
253,4.148654602,1.165097661,2.852946711
253,4.197786787,1.21966448,2.934350388
253,4.24784657,1.275261502,3.013396168
253,4.297027159,1.32988208,3.091008039
253,4.34431084,1.382395928,3.168366152
253,4.390792743,1.434019311,3.243292689
253,4.441280495,1.49009164,3.316807124
253,4.488885154,1.542961971,3.389111545
253,4.535622704,1.594869278,3.46236889
253,4.584313045,1.648945381,3.533424025
253,4.630123737,1.699823308,3.601781682
253,4.678099588,1.753105888,3.669372024
253,4.726035359,1.806343956,3.736911169
253,4.771855193,1.857232037,3.802188474
253,4.817494965,1.907920139,3.866719946
253,4.861383913,1.956663754,3.929862382
253,4.908299467,2.008768755,3.993961544
253,4.955176858,2.060831372,4.054377927
253,5.001409454,2.112177872,4.117119823
253,5.044598325,2.160143973,4.176195875
253,5.090466603,2.211085856,4.23498825
253,5.136588516,2.26230943,4.290806152
253,5.178399736,2.308745494,4.349551018
253,5.224038606,2.359432594,4.406031226
253,5.267377659,2.407565489,4.461946063
253,5.31260842,2.457799338,4.517741617
253,5.356539813,2.506590094,4.570261622
253,5.397586823,2.552177416,4.624585951
253,5.441085735,2.600487852,4.67679168
253,5.483591391,2.647695166,4.727389096
253,5.527067319,2.695980076,4.779384835
253,5.568141986,2.741598115,4.829543684
253,5.61140615,2.789647837,4.881849441
253,5.653674631,2.83659174,4.930043621
253,5.695264677,2.882782167,4.976872819
253,5.736695611,2.92879588,5.02410679
253,5.777991071,2.974659135,5.071852328
253,5.819898695,3.021202267,5.117186106
253,5.860238542,3.066004205,5.163598382
253,5.903211608,3.11373063,5.209532739
253,5.941826473,3.156616783,5.253840775
253,5.981280662,3.200435098,5.296424224
253,6.022647941,3.246378117,5.338000556
253,6.062049679,3.290138179,5.382822514
253,6.101246114,3.333670231,5.424142365
253,6.141944933,3.378870849,5.464823274
253,6.180084103,3.421228688,5.506905835
253,6.219458546,3.464958438,5.544931048
253,6.25741483,3.507113161,5.585478388
253,6.29549711,3.549407818,5.625464621
253,6.333452293,3.591561319,5.661556132
253,6.372391414,3.634807595,5.700701613
253,6.408098171,3.674463965,5.733854566
253,6.447587883,3.718321734,5.770468934
253,6.484920654,3.759783977,5.805591673
253,6.521896311,3.800849604,5.840256617
253,6.557611245,3.840515056,5.873143277
253,6.596381825,3.883574148,5.907648277
253,6.630983992,3.922003748,5.938821237
253,6.666194895,3.961109417,5.969731516
253,6.701849865,4.000708273,6.000527551
253,6.739845246,4.042906419,6.028186905
253,6.776319608,4.083415302,6.059574385
253,6.810332499,4.121190444,6.086986233
253,6.847233794,4.162173484,6.114095396
253,6.880489355,4.199107527,6.141878879
253,6.915927061,4.238465086,6.166589282
253,6.950477045,4.276836731,6.190261975
253,6.983556588,4.313575285,6.213220537
253,7.016177832,4.349804847,6.233347301
253,7.050898536,4.388366095,6.25701594
253,7.083594979,4.424679175,6.277245355
253,7.117591959,4.462436645,6.295703451
253,7.149819905,4.498229406,6.314092762
253,7.183037391,4.535121162,6.330434068
253,7.217544256,4.573444918,6.346034738
253,7.248655204,4.607997125,6.35866867
253,7.28011297,4.642934515,6.371621016
253,7.312421387,4.678816647,6.386908841
253,7.343937082,4.713818372,6.394588344
253,7.377510444,4.751105368,6.402562977
253,7.40585266,4.782582588,6.412055443
253,7.435778276,4.815818352,6.415319222
253,7.466260962,4.849672805,6.420333366
253,7.498413846,4.8853822,6.424829863
253,7.52870321,4.919021946,6.428157304
253,7.558132857,4.951706881,6.426721743
253,7.589546438,4.986595197,6.42421142
253,7.619140842,5.019463112,6.421546071
253,7.64564053,5.048893997,6.415833299
253,7.676162357,5.082791921,6.407623246
253,7.705472675,5.115344326,6.397270311
253,7.735277231,5.148445639,6.388905296
253,7.762657925,5.178854981,6.374919934
253,7.792013582,5.21145774,6.359795906
253,7.819359619,5.241828592,6.341028749
253,7.846483314,5.271952506,6.324754737
253,7.874294745,5.30284023,6.299412252
253,7.901560101,5.333121476,6.276580077
253,7.929545651,5.364202578,6.253288442
253,7.956538232,5.394180876,6.223412987
253,7.983578583,5.424212228,6.192589858
253,8.009612686,5.453126029,6.158584489
253,8.0346672,5.480951885,6.121498109
253,8.061516518,5.510771074,6.085733664
253,8.086715467,5.538757342,6.043722103
253,8.111595677,5.566389615,5.998590315
253,8.14034726,5.598321483,5.953001626
253,8.16505214,5.625759032,5.902301581
253,8.191571605,5.655211881,5.849344397
253,8.213947369,5.680062685,5.794373221
253,8.238708204,5.707562378,5.737323337
253,8.262461187,5.733942738,5.674300532
253,8.28632923,5.760450885,5.60789669
253,8.309656258,5.786358175,5.541312366
253,8.333837925,5.813214637,5.465918432
253,8.355181988,5.83691962,5.392141901
253,8.379240023,5.863638775,5.313973005
253,8.402618905,5.889603654,5.232594776
253,8.424074967,5.913433025,5.143383491
253,8.447568524,5.939525263,5.053575901
253,8.470324945,5.964798829,4.960073367
253,8.493330925,5.990349559,4.861725891
253,8.513481991,6.012729584,4.760382321
253,8.5359196,6.037649074,4.653704747
253,8.557160731,6.06123974,4.545563848
253,8.576939633,6.083206436,4.43094027
253,8.598216536,6.10683683,4.312329638
253,8.619048854,6.129973464,4.187415552
253,8.641619974,6.155041232,4.058739188
253,8.659659382,6.175076024,3.928530828
253,8.679200362,6.196778482,3.789533496
253,8.69845963,6.218168065,3.648907013
253,8.717883681,6.23974066,3.501851259
253,8.737732868,6.261785415,3.349653539
253,8.756207633,6.28230372,3.192436462
253,8.777306521,6.30573641,3.030212651
253,8.79416323,6.324457681,2.861731922
253,8.812603589,6.344937775,2.690504424
253,8.831748657,6.366200527,2.510148531
253,8.848804839,6.385143336,2.32446056
253,8.865896928,6.404126024,2.136638168
253,8.885875792,6.426314801,1.94136814
253,8.900721994,6.442803179,1.740156392
253,8.918321463,6.462349369,1.529821201
253,8.935505462,6.481434133,1.317953422
253,8.953264738,6.501157807,1.09677414
253,8.967549128,6.51702223,0.870636783
253,8.983376072,6.534599832,0.636704648
253,9.000922637,6.554087266,0.400003329
253,9.017736478,6.572760929,0.153495924
254,4.05103062,1.058704013,2.683933174
254,4.098216798,1.112985501,2.77030973
254,4.149534884,1.172020206,2.853784751
254,4.198865958,1.228769115,2.933029895
254,4.247553111,1.284777278,3.012140404
254,4.295795233,1.340273491,3.092263452
254,4.345797111,1.397794071,3.168068067
254,4.391307912,1.45014826,3.243268106
254,4.440593157,1.506844448,3.318131104
254,4.488588166,1.56205639,3.390518648
254,4.534227579,1.61455853,3.462796189
254,4.584056932,1.671880642,3.531969832
254,4.630484898,1.725289907,3.602608241
254,4.678717312,1.780774953,3.6699905
254,4.725011225,1.834030008,3.736651148
254,4.770061272,1.885854159,3.802915103
254,4.816435977,1.939202154,3.86709839
254,4.863072454,1.992851284,3.930130323
254,4.911231878,2.048252365,3.993116985
254,4.955040708,2.098648658,4.054521588
254,5.001306134,2.151870943,4.117160783
254,5.043874577,2.200840335,4.176643162
254,5.091033127,2.25509004,4.234878765
254,5.135303995,2.306017848,4.293195895
254,5.181158375,2.358767279,4.350234149
254,5.224455206,2.408574585,4.406074798
254,5.266640195,2.457102864,4.462904266
254,5.311553983,2.508770266,4.515340673
